,host,algorithm,key_size,file_size,ram,energy_consumed_per_ram,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0,macbook_air_m2,DES,64,1MB,16.0,3.833123067186939e-09,5.959827899932861,1.457947459332781e-10,2.446291208088752e-11,0.0466999999999999,0.0065,6.0,4.342565006679958e-10,5.452664097150167e-09,5.544304847717285e-08,6.132996907499103e-08
0,macbook_air_m2,AES,256,75MB,16.0,4.234713894625505e-08,6.27670693397522,1.610694531705047e-09,2.5661458287729036e-10,0.051,0.0,6.0,5.712522268295289e-09,0.0,6.718417008717855e-07,6.775542231400808e-07
0,macbook_air_m2,DES,64,750MB,16.0,1.117441087079545e-06,16.129373788833618,4.2502428576009764e-08,2.63509477382403e-09,0.2866,0.0,6.0,8.151043115059535e-07,0.0,1.7063953081766766e-05,1.787905739327272e-05
0,macbook_air_m2,DES,64,2GB,16.0,5.241363091671736e-06,37.02935791015625,1.993578570007009e-07,5.3837783923879996e-09,2.3721249999999996,0.007125,6.0,2.5446374511538277e-05,2.6514727522929513e-08,5.838892022768657e-05,8.386180946674777e-05
0,macbook_air_m2,3DES,192,500MB,16.0,4.992765849320425e-06,24.433752059936523,1.89902337010073e-07,7.772131621219633e-09,1.8319,0.0,6.0,2.387909156278107e-05,1.9340143462022147e-08,5.5985821882883704e-05,7.98842535891268e-05
0,macbook_air_m2,XTEA,128,25MB,16.0,7.834500075625e-06,58.50660014152527,2.979891143643681e-07,5.09325637865717e-09,1.1408,0.023,6.0,6.615926462641028e-05,4.071363187962109e-07,5.878560026486714e-05,0.00012535200121
0,raspberry_pi_3B,AES,256,100MB,0.886,0.00013108618410620767,9.76240348815918,2.7609578147713497e-07,2.8281537616429352e-08,42.5,0.0,0.3322734832763672,0.0001152415335178,0.0,9.008256003532248e-07,0.0001161423591181
0,raspberry_pi_3B,DES,64,10MB,0.886,2.2378679792324975e-05,1.6670401096343994,4.7134327143718494e-08,2.8274260991869946e-08,42.5,0.0,0.3322734832763672,1.96738890475697e-05,0.0,1.5362124843022682e-07,1.982751029599993e-05
0,raspberry_pi_3B,3DES,128,10MB,0.886,2.6217752017472986e-05,1.9531564712524412,5.5220241409784774e-08,2.827230804215873e-08,42.5,0.0,0.3322734832763672,2.3048901723490825e-05,0.0,1.80026563990244e-07,2.3228928287481065e-05
0,raspberry_pi_3B,AES,256,1MB,0.886,5.7558079561053086e-05,4.287219524383545,1.2122973191319777e-07,2.8277005929765e-08,42.5,0.0,0.3322734832763672,5.060111631949743e-05,0.0,3.953421715956059e-07,5.099645849109304e-05
0,raspberry_pi_3B,AES,128,75MB,0.886,0.00019951529274311514,14.85809850692749,4.202222457089257e-07,2.8282370419943027e-08,42.5,0.0,0.3322734832763672,0.0001753993988037,0.0,1.3711505667455033e-06,0.0001767705493704
0,raspberry_pi_3B,3DES,192,75MB,0.886,0.0004291300308248307,31.95877814292908,9.038404163158256e-07,2.8281444687077362e-08,42.5,0.0,0.3322734832763672,0.0003772603947255,0.0,2.948812585302676e-06,0.0003802092073108
0,raspberry_pi_3B,AES,256,50MB,0.886,0.00010739406330701509,7.998261451721191,2.261950642388706e-07,2.8280528912967013e-08,42.5,0.0,0.3322734832763672,9.441325515508652e-05,0.0,7.378849349288429e-07,9.515114009001536e-05
0,raspberry_pi_3B,AES,192,10MB,0.886,1.9394146349518077e-05,1.4451520442962646,4.084825589331013e-08,2.8265715053672228e-08,42.5,0.0,0.3322734832763672,1.7050172057416706e-05,0.0,1.3304160825631094e-07,1.7183213665673016e-05
0,raspberry_pi_3B,Blowfish,32,1MB,0.886,1.863642357195723e-06,0.1396205425262451,3.925232826874806e-09,2.81135766689702e-08,42.5,0.0,0.3322734832763672,1.6385452614890203e-06,0.0,1.2641866986389993e-08,1.6511871284754104e-06
0,raspberry_pi_3B,XTEA,128,50MB,0.886,0.018921943632442328,1410.1324701309204,3.98536951081636e-05,2.8262376728665413e-08,42.5,0.0,0.3322734832763672,0.0166351319506764,0.0,0.0001297101076675,0.0167648420583439
0,raspberry_pi_3B,DES,64,100MB,0.886,0.0004101640359581264,30.54673266410828,8.638939398057163e-07,2.8281058707819584e-08,42.5,0.0,0.3322734832763672,0.0003605867092808,0.0,2.818626578165322e-06,0.0003634053358589
0,raspberry_pi_3B,AES,192,75MB,0.886,6.382699270114065e-05,4.753767251968384,1.3443341530839881e-07,2.8279343136274543e-08,42.5,0.0,0.3322734832763672,5.61121885975202e-05,0.0,4.385269356904094e-07,5.655071553321061e-05
0,raspberry_pi_3B,3DES,192,10MB,0.886,3.4622414248399616e-05,2.578988075256348,7.292227311144102e-08,2.8275537142292773e-08,42.5,0.0,0.3322734832763672,3.043765591250526e-05,0.0,2.3780311157679538e-07,3.067545902408206e-05
0,raspberry_pi_3B,AES,128,1MB,0.886,5.94657580493189e-07,0.0451917648315429,1.2524771433152583e-09,2.7714720767909777e-08,42.5,0.0,0.3322734832763672,5.229532718658447e-07,0.0,3.913344451120792e-09,5.268666163169655e-07
0,raspberry_pi_3B,DES,64,75MB,0.886,0.00023873093982686232,17.77913188934326,5.028188580181783e-07,2.8281406603410476e-08,42.5,0.0,0.3322734832763672,0.000209875117739,0.0,1.6404949476452657e-06,0.0002115156126866
0,raspberry_pi_3B,RC4,40,50MB,0.886,7.869396949560175e-05,5.860932350158691,1.657464755233508e-07,2.8279882042805533e-08,42.5,0.0,0.3322734832763672,6.918215023146737e-05,0.0,5.407067416357828e-07,6.972285697310315e-05
0,raspberry_pi_3B,AES,128,10MB,0.886,1.930098029884989e-05,1.437880039215088,4.0652028092937886e-08,2.8272197251676904e-08,42.5,0.0,0.3322734832763672,1.6968175272146864e-05,0.0,1.3249327263414064e-07,1.7100668544781003e-05
0,raspberry_pi_3B,DES,64,1MB,0.886,2.3133132067647655e-06,0.1728324890136718,4.872336638505827e-09,2.8191092232204107e-08,42.5,0.0,0.3322734832763672,2.03385634554757e-06,0.0,1.5739155646012173e-08,2.049595501193582e-06
0,raspberry_pi_3B,3DES,128,75MB,0.886,0.0003234865779147855,24.09019541740417,6.813325152125332e-07,2.8282564894442433e-08,42.5,0.0,0.3322734832763672,0.0002843860316607,0.0,2.2230763717910423e-06,0.0002866091080325
0,raspberry_pi_3B,ChaCha20,256,25MB,0.886,1.009672369065022e-05,0.7524049282073975,2.1265878145236088e-08,2.8263874076292913e-08,42.5,0.0,0.3322734832763672,8.876458803812663e-06,0.0,6.923838610343107e-08,8.945697189916095e-06
0,raspberry_pi_3B,AES,256,75MB,0.886,7.643069760404151e-05,5.692363739013672,1.6097953668951625e-07,2.827991043267546e-08,42.5,0.0,0.3322734832763672,6.719245033131707e-05,0.0,5.251477458637055e-07,6.771759807718077e-05
0,raspberry_pi_3B,3DES,192,50MB,0.886,0.00017402975666952597,12.960415124893188,3.665442090296413e-07,2.8281826276198242e-08,42.5,0.0,0.3322734832763672,0.0001529943795667,0.0,1.1959848424661838e-06,0.0001541903644092
0,raspberry_pi_3B,3DES,128,100MB,0.886,0.00035982112290981944,26.796322345733643,7.578609050151889e-07,2.8282273038704925e-08,42.5,0.0,0.3322734832763672,0.0003163287023703,0.0,2.472812527867442e-06,0.0003188015148981
0,raspberry_pi_3B,Blowfish,32,25MB,0.886,5.4158516808039207e-05,4.033784151077271,1.1406951940588485e-07,2.8278538249356057e-08,42.5,0.0,0.3322734832763672,4.761237121290631e-05,0.0,3.720746790164261e-07,4.7984445891922736e-05
0,raspberry_pi_3B,AES,128,50MB,0.886,8.44972758610507e-05,6.293043851852417,1.7796949061104637e-07,2.8280351257787488e-08,42.5,0.0,0.3322734832763672,7.428399854236179e-05,0.0,5.805878705291433e-07,7.486458641289092e-05
0,raspberry_pi_3B,RC4,40,100MB,0.886,0.00040808777447674945,30.39174747467041,8.595208852373109e-07,2.8281390727981896e-08,42.5,0.0,0.3322734832763672,0.0003587615039613,0.0,2.8042642250932203e-06,0.0003615657681864
0,raspberry_pi_3B,RC4,40,10MB,0.886,4.153696453819707e-06,0.3098843097686767,8.748580761997724e-09,2.8231764197833665e-08,42.5,0.0,0.3322734832763672,3.651778565512764e-06,0.0,2.8396492571497824e-08,3.6801750580842606e-06
0,raspberry_pi_3B,3DES,128,50MB,0.886,0.00019064510136613993,14.197916507720947,4.015397092023468e-07,2.8281593921473343e-08,42.5,0.0,0.3322734832763672,0.0001676013446516,0.0,1.3102151588213927e-06,0.0001689115598104
0,raspberry_pi_3B,ChaCha20,256,100MB,0.886,0.0001585013026108352,11.803665399551392,3.338379350031788e-07,2.8282565093370625e-08,42.5,0.0,0.3322734832763672,0.0001393429083956,0.0,1.08924571758583e-06,0.0001404321541132
0,raspberry_pi_3B,AES,192,100MB,0.886,0.0002459753669846501,18.318812608718872,5.180771843713601e-07,2.8281155303962243e-08,42.5,0.0,0.3322734832763672,0.0002162439588043,0.0,1.6902163441564727e-06,0.0002179341751484
0,raspberry_pi_3B,RC4,40,75MB,0.886,0.00014640592606444695,10.90323805809021,3.083624627968065e-07,2.8281732559989488e-08,42.5,0.0,0.3322734832763672,0.000128709558977,0.0,1.0060915161117617e-06,0.0001297156504931
0,raspberry_pi_3B,DES,64,50MB,0.886,0.00010995023167814167,8.188472032546997,2.315789062419377e-07,2.828108898967636e-08,42.5,0.0,0.3322734832763672,9.666035324335098e-05,0.0,7.555520234825508e-07,9.741590526683352e-05
0,raspberry_pi_3B,XTEA,128,10MB,0.886,0.003787616640195034,282.26051449775696,7.977537704220454e-06,2.8263031116539153e-08,42.5,0.0,0.3322734832763672,0.0033298606642418,0.0,2.59676789710348e-05,0.0033558283432128
0,raspberry_pi_3B,AES,192,1MB,0.886,1.7983145671200172e-06,0.1345417499542236,3.787638408545424e-09,2.8152141694560437e-08,42.5,0.0,0.3322734832763672,1.5810951590538026e-06,0.0,1.2211547414532711e-08,1.5933067064683351e-06
0,raspberry_pi_3B,AES,192,50MB,0.886,2.844069429324119e-05,2.1184117794036865,5.990223737290656e-08,2.827695632893832e-08,42.5,0.0,0.3322734832763672,2.50031312306722e-05,0.0,1.9532391313949421e-07,2.5198455143811696e-05
0,raspberry_pi_3B,ChaCha20,256,1MB,0.886,4.726556307660403e-07,0.0360839366912841,9.95514719080424e-10,2.7588861148869152e-08,42.5,0.0,0.3322734832763672,4.156976938247681e-07,0.0,3.075195033943601e-09,4.187728888587117e-07
0,raspberry_pi_3B,AES,256,10MB,0.886,1.801484696130422e-05,1.3420236110687256,3.7943153840976394e-08,2.8273089629742212e-08,42.5,0.0,0.3322734832763672,1.583748542600208e-05,0.0,1.2366898171345988e-07,1.5961154407715538e-05
0,raspberry_pi_3B,ChaCha20,256,10MB,0.886,4.068388309529613e-06,0.3037805557250976,8.568903407555578e-09,2.8207544051337827e-08,42.5,0.0,0.3322734832763672,3.576787478393978e-06,0.0,2.780456384925856e-08,3.604592042243237e-06
0,raspberry_pi_3B,Blowfish,32,10MB,0.886,1.7414928528144248e-05,1.2975456714630127,3.667959620708027e-08,2.8268443272384532e-08,42.5,0.0,0.3322734832763672,1.5310096244017287e-05,0.0,1.1953043191851976e-07,1.5429626675935805e-05
0,raspberry_pi_3B,3DES,128,1MB,0.886,3.5699916164293493e-06,0.2664737701416015,7.5191724583692e-09,2.8217308046392656e-08,42.5,0.0,0.3322734832763672,3.1386428409152567e-06,0.0,2.436973124114653e-08,3.1630125721564037e-06
0,raspberry_pi_3B,RC4,40,25MB,0.886,5.6691735825217445e-05,4.222205877304077,1.1940502511893045e-07,2.8280247005665163e-08,42.5,0.0,0.3322734832763672,4.983937260177401e-05,0.0,3.895053393686491e-07,5.022887794114266e-05
0,raspberry_pi_3B,Blowfish,32,75MB,0.886,0.00015710400053893904,11.700223207473757,3.308949154154864e-07,2.8281077168179197e-08,42.5,0.0,0.3322734832763672,0.000138114493423,0.0,1.07965105450603e-06,0.0001391941444775
0,raspberry_pi_3B,Blowfish,32,100MB,0.886,0.000409065689794921,30.4643337726593,8.615805858519966e-07,2.82816158817573e-08,42.5,0.0,0.3322734832763672,0.0003596211642026,0.0,2.81103695562706e-06,0.0003624322011583
0,raspberry_pi_3B,XTEA,128,1MB,0.886,0.0003789849780563206,28.23428511619568,7.982241179568056e-07,2.82714478043905e-08,42.5,0.0,0.3322734832763672,0.0003331799255477,0.0,2.600765010284552e-06,0.0003357806905579
0,raspberry_pi_3B,XTEA,128,25MB,0.886,0.009721046042140068,724.4461596012115,2.047461997675678e-05,2.8262445325167456e-08,42.5,0.0,0.3322734832763672,0.0085462117297781,0.0,6.663506355792379e-05,0.0086128467933361
0,raspberry_pi_3B,ChaCha20,256,75MB,0.886,0.000123302470584763,9.182581186294556,2.59701601707914e-07,2.828198264073408e-08,42.5,0.0,0.3322734832763672,0.0001083986608518,0.0,8.473280863328607e-07,0.0001092459889381
0,raspberry_pi_3B,Twofish,128,1MB,0.886,0.0008317950330916478,62.89376950263977,1.7519397734853049e-06,2.7855537795548613e-08,42.5,0.0,0.3322734832763672,0.0007320634484291,0.0,4.9069508901694304e-06,0.0007369703993192
0,raspberry_pi_3B,AES,256,25MB,0.886,2.6167649504187635e-05,1.9493815898895264,5.511471470875372e-08,2.8272922548672033e-08,42.5,0.0,0.3322734832763672,2.3004835347334547e-05,0.0,1.7970211337569709e-07,2.3184537460710245e-05
0,raspberry_pi_3B,DES,64,25MB,0.886,8.38174389980827e-05,6.242607831954956,1.765376075240698e-07,2.827946465264096e-08,42.5,0.0,0.3322734832763672,7.368634690841039e-05,0.0,5.759040438908868e-07,7.426225095230127e-05
0,raspberry_pi_3B,3DES,192,1MB,0.886,4.454710576126077e-06,0.3322455883026123,9.382581437968506e-09,2.8239897739207195e-08,42.5,0.0,0.3322734832763672,3.916404810216692e-06,0.0,3.0468760231012006e-08,3.946873570447704e-06
0,raspberry_pi_3B,3DES,128,25MB,0.886,8.630528519893587e-05,6.427409648895264,1.817775482981671e-07,2.8281618603446384e-08,42.5,0.0,0.3322734832763672,7.587340540356107e-05,0.0,5.930772826961098e-07,7.646648268625718e-05
0,raspberry_pi_3B,AES,192,25MB,0.886,2.185630175582044e-05,1.6280508041381836,4.603408631209703e-08,2.8275583412438653e-08,42.5,0.0,0.3322734832763672,1.9214575323793627e-05,0.0,1.5010803186328305e-07,1.936468335565691e-05
0,raspberry_pi_3B,RC4,40,1MB,0.886,4.87177942841921e-07,0.0371642112731933,1.0261018410473994e-09,2.7609945318213423e-08,42.5,0.0,0.3322734832763672,4.284509354167515e-07,0.0,3.188721941190427e-09,4.31639657357942e-07
0,raspberry_pi_3B,AES,128,100MB,0.886,0.0003563699862937923,26.53900671005249,7.505920668267604e-07,2.8282598328838354e-08,42.5,0.0,0.3322734832763672,0.0003132947199874,0.0,2.449087868880421e-06,0.0003157438078563
0,raspberry_pi_3B,3DES,192,100MB,0.886,0.00050888662316614,37.8975305557251,1.0718250047800402e-06,2.8282185911929343e-08,42.5,0.0,0.3322734832763672,0.0004473763912916,0.0,3.497156833669427e-06,0.0004508735481252
0,raspberry_pi_3B,3DES,192,25MB,0.886,0.0001027650097042661,7.653465747833252,2.164452787777725e-07,2.8280688241016773e-08,42.5,0.0,0.3322734832763672,9.034363130728404e-05,0.0,7.061672906957028e-07,9.104979859797977e-05
0,raspberry_pi_3B,ChaCha20,256,50MB,0.886,2.0711426052606818e-05,1.5431361198425293,4.3622731109960715e-08,2.8268880851815088e-08,42.5,0.0,0.3322734832763672,1.820813881026374e-05,0.0,1.4218467234589604e-07,1.835032348260964e-05
0,raspberry_pi_3B,AES,128,25MB,0.886,4.202546837702543e-05,3.130303859710694,8.85147020839927e-08,2.8276712437805747e-08,42.5,0.0,0.3322734832763672,3.694587912824419e-05,0.0,2.886858538003405e-07,3.723456498204453e-05
0,raspberry_pi_3B,Blowfish,32,50MB,0.886,8.754071162009562e-05,6.51944375038147,1.8437962284578666e-07,2.8281496076256212e-08,42.5,0.0,0.3322734832763672,7.695953912205167e-05,0.0,6.015313733530547e-07,7.756107049540472e-05
0,raspberry_pi_4,ChaCha20,256,50MB,7.627,3.7465295618991153e-06,2.268582582473755,6.79285020724981e-08,2.9943147142752934e-08,42.5,0.0,2.860118865966797,2.6774176789654627e-05,0.0,1.800604178949925e-06,2.8574780968604552e-05
0,raspberry_pi_4,AES,128,750MB,7.627,8.572699390216337e-05,51.8939061164856,1.5543201212591852e-06,2.9951881397600377e-08,42.5,0.0,2.860121726989746,0.0006126161204444,0.0,4.122366204739856e-05,0.0006538397824918
0,raspberry_pi_4,DES,64,500MB,7.627,5.4605370213583324e-05,33.055028438568115,9.900525119153437e-07,2.995164604850756e-08,42.5,0.0,2.860121726989746,0.0003902173419793,0.0,2.625781663969917e-05,0.000416475158619
0,raspberry_pi_4,RC4,40,25MB,7.627,1.79269917831808e-06,1.0854160785675049,3.2503512340635955e-08,2.994567058886117e-08,42.5,0.0,2.860118865966797,1.2811395360363856e-05,0.0,8.615212726681421e-07,1.3672916633031995e-05
0,raspberry_pi_4,AES,192,25MB,7.627,2.21969043594418e-06,1.343925952911377,4.0245310730154206e-08,2.994607749256563e-08,42.5,0.0,2.860121726989746,1.586287087864346e-05,0.0,1.0667080763028024e-06,1.692957895494626e-05
0,raspberry_pi_4,XTEA,128,500MB,7.627,0.0064208134766381144,3890.028251171112,0.0001164160683504,2.992679251503577e-08,42.5,0.0,2.860118865966797,0.0458920196203722,0.0,0.0030795247659467,0.0489715443863189
0,raspberry_pi_4,Blowfish,32,1MB,7.627,1.250933504586002e-07,0.0762622356414794,2.268073366429122e-09,2.9740452103865465e-08,42.5,0.0,2.860118865966797,8.949167198605009e-07,0.0,5.91702640872427e-08,9.540869839477437e-07
0,raspberry_pi_4,Blowfish,32,25MB,7.627,2.4269843857028135e-06,1.4694271087646484,4.400376699298371e-08,2.994620606256393e-08,42.5,0.0,2.860118865966797,1.734405110279719e-05,0.0,1.1665588069581646e-06,1.8510609909755357e-05
0,raspberry_pi_4,3DES,192,1MB,7.627,2.2166166583198553e-07,0.1345446109771728,4.018957992481165e-09,2.9870821010906425e-08,42.5,0.0,2.860118865966797,1.584582527478536e-06,0.0,1.0603099782201753e-07,1.6906135253005535e-06
0,raspberry_pi_4,Blowfish,32,750MB,7.627,6.337892071524846e-05,38.36557936668396,1.1491261649025051e-06,2.9952008646072665e-08,42.5,0.0,2.860118865966797,0.0004529138960772,0.0,3.0477132218052248e-05,0.0004833910282952
0,raspberry_pi_4,AES,256,250MB,7.627,1.976701491826406e-05,11.96588373184204,3.583966686124948e-07,2.9951541954128853e-08,42.5,0.0,2.860121726989746,0.0001412580112616,0.0,9.505011520030848e-06,0.0001507630227816
0,raspberry_pi_4,3DES,192,100MB,7.627,1.8648230239111053e-05,11.288339376449583,3.381119314600946e-07,2.9952318067747334e-08,42.5,0.0,2.860118865966797,0.0001332626125878,0.0,8.967439445843866e-06,0.0001422300520337
0,raspberry_pi_4,AES,128,25MB,7.627,2.105469273314002e-06,1.2749104499816897,3.817436150787869e-08,2.994277873275489e-08,42.5,0.0,2.860121726989746,1.504659023549822e-05,0.0,1.0118239120676738e-06,1.6058414147565893e-05
0,raspberry_pi_4,AES,192,500MB,7.627,4.1473305767955945e-05,25.10506296157837,7.519544395066175e-07,2.9952302476095514e-08,42.5,0.0,2.860121726989746,0.0002963732090261,0.0,1.9943694066174087e-05,0.0003163169030922
0,raspberry_pi_4,RC4,40,1MB,7.627,5.224910049358717e-08,0.03200364112854,9.473308758214372e-10,2.9600721743396625e-08,42.5,0.0,2.860118865966797,3.7401533789104884e-07,0.0,2.4488551573540465e-08,3.985038894645893e-07
0,raspberry_pi_4,RC4,40,250MB,7.627,1.4926247507053888e-05,9.035374402999878,2.706284891035021e-07,2.9952105693998624e-08,42.5,0.0,2.860118865966797,0.0001066650756531,0.0,7.177414083264467e-06,0.0001138424897363
0,raspberry_pi_4,ChaCha20,256,1MB,7.627,9.779012504800629e-08,0.0597660541534423,1.7730373141980867e-09,2.9666293673094427e-08,42.5,0.0,2.860118865966797,6.999111837810941e-07,0.0,4.5934099960049934e-08,7.458452837411439e-07
0,raspberry_pi_4,XTEA,128,25MB,7.627,0.00032658677052601286,197.8615448474884,5.921359955126463e-06,2.992678521584699e-08,42.5,0.0,2.860118865966797,0.0023342457758055,0.0,0.0001566315229963,0.0024908772988019
0,raspberry_pi_4,3DES,128,250MB,7.627,5.377190060260915e-05,32.54987668991089,9.74940835559643e-07,2.995221287157238e-08,42.5,0.0,2.860118865966797,0.0003842606605754,0.0,2.585762532064109e-05,0.0004101182858961
0,raspberry_pi_4,ChaCha20,256,100MB,7.627,7.3731174622598915e-06,4.463779926300049,1.3368233629044545e-07,2.994823635968372e-08,42.5,0.0,2.860118865966797,5.269008659654194e-05,0.0,3.5446802881142505e-06,5.623476688465619e-05
0,raspberry_pi_4,RC4,40,500MB,7.627,3.260884874147109e-05,19.73970866203308,5.912325560817731e-07,2.9951432729042085e-08,42.5,0.0,2.860118865966797,0.000233027537167,0.0,1.568015218421124e-05,0.0002487076893512
0,raspberry_pi_4,Blowfish,32,100MB,7.627,9.225784446169357e-06,5.58515739440918,1.672731277087174e-07,2.99495817031334e-08,42.5,0.0,2.860118865966797,6.592931929561828e-05,0.0,4.435738675315407e-06,7.036505797093368e-05
0,raspberry_pi_4,3DES,128,25MB,7.627,5.751569929270958e-06,3.4818015098571777,1.042819824068214e-07,2.9950582223482067e-08,42.5,0.0,2.860118865966797,4.110198633538352e-05,0.0,2.7652375151660634e-06,4.386722385054959e-05
0,raspberry_pi_4,AES,256,500MB,7.627,4.174990422818932e-05,25.272718906402588,7.569694590783767e-07,2.995203887171024e-08,42.5,0.0,2.860121726989746,0.0002983498319983,0.0,2.0076687550137723e-05,0.0003184265195484
0,raspberry_pi_4,AES,192,250MB,7.627,1.9484847940173072e-05,11.795440196990969,3.532806859838987e-07,2.995061482097302e-08,42.5,0.0,2.860121726989746,0.0001392419689231,0.0,9.36896631659086e-06,0.0001486109352397
0,raspberry_pi_4,3DES,128,1MB,7.627,2.9723361655891507e-07,0.1803226470947265,5.389156552712139e-09,2.9886188116355256e-08,42.5,0.0,2.860118865966797,2.1247193217277528e-06,0.0,1.4228147176709174e-07,2.267000793494845e-06
0,raspberry_pi_4,DES,64,25MB,7.627,2.827491175087161e-06,1.7119367122650146,5.126537425465272e-08,2.9945834964205525e-08,42.5,0.0,2.860121726989746,2.020615041255951e-05,0.0,1.3591247798302674e-06,2.1565275192389775e-05
0,raspberry_pi_4,ChaCha20,256,75MB,7.627,5.600541227719357e-06,3.390713930130005,1.0154367398115556e-07,2.9947579204141895e-08,42.5,0.0,2.860118865966797,4.00230637855e-05,0.0,2.6922641583155382e-06,4.2715327943815536e-05
0,raspberry_pi_4,AES,128,100MB,7.627,8.334991966509302e-06,5.045747756958008,1.51122127749683e-07,2.9950392890981906e-08,42.5,0.0,2.860121726989746,5.956328163544337e-05,0.0,4.007702093123081e-06,6.357098372856645e-05
0,raspberry_pi_4,3DES,128,500MB,7.627,0.00011509505867397404,69.67013168334961,2.086793872168619e-06,2.995248927694132e-08,42.5,0.0,2.860118865966797,0.0008224822453326,0.0,5.5347767173770986e-05,0.0008778300125064
0,raspberry_pi_4,AES,256,25MB,7.627,2.2481401723566413e-06,1.3616316318511963,4.076113422678673e-08,2.9935507719786314e-08,42.5,0.0,2.860121726989746,1.6066599057780373e-05,0.0,1.0799660367837304e-06,1.7146565094564104e-05
0,raspberry_pi_4,XTEA,128,250MB,7.627,0.0032342672865268915,1959.536527633667,5.864065088665402e-05,2.9925775845305824e-08,42.5,0.0,2.860118865966797,0.0231173924853404,0.0,0.0015503641090001,0.0246677565943406
0,raspberry_pi_4,DES,64,250MB,7.627,2.790493614713518e-05,16.89201045036316,5.059456976346076e-07,2.99517750785982e-08,42.5,0.0,2.860121726989746,0.0001994126662611,0.0,1.3418281733018489e-05,0.0002128309479942
0,raspberry_pi_4,3DES,192,25MB,7.627,4.956225221681259e-06,3.000408172607422,8.98615504509953e-08,2.9949775257712214e-08,42.5,0.0,2.860118865966797,3.5418220361073815e-05,0.0,2.382909404689144e-06,3.780112976576296e-05
0,raspberry_pi_4,ChaCha20,256,10MB,7.627,8.080701520355564e-07,0.4895825386047363,1.4651157582070937e-08,2.992581725611649e-08,42.5,0.0,2.860118865966797,5.775729484028287e-06,0.0,3.874215655469016e-07,6.163151049575188e-06
0,raspberry_pi_4,ChaCha20,256,750MB,7.627,5.333847483398453e-05,32.28805732727051,9.670823727514826e-07,2.9951705144387385e-08,42.5,0.0,2.860118865966797,0.0003811635987626,0.0,2.5648948796267636e-05,0.0004068125475588
0,raspberry_pi_4,XTEA,128,1MB,7.627,1.268506619202334e-05,7.678883075714111,2.2999352624295013e-07,2.995142965131833e-08,42.5,0.0,2.860118865966797,9.06495993336042e-05,0.0,6.099400512957801e-06,9.6748999846562e-05
0,raspberry_pi_4,3DES,192,750MB,7.627,0.00014127227578649535,85.51644587516785,2.561414215476097e-06,2.9952299692331785e-08,42.5,0.0,2.860118865966797,0.0010095483269956,0.0,6.793532042800281e-05,0.0010774836474236
0,raspberry_pi_4,AES,256,100MB,7.627,8.976834224189602e-06,5.434125185012817,1.6275939963309304e-07,2.995135262654225e-08,42.5,0.0,2.860121726989746,6.41499141852061e-05,0.0,4.316400442687988e-06,6.84663146278941e-05
0,raspberry_pi_4,3DES,192,250MB,7.627,4.61395620906123e-05,27.92996096611023,8.365585503370323e-07,2.995201287076982e-08,42.5,0.0,2.860118865966797,0.0003297190628117,0.0,2.218737725339679e-05,0.0003519064400651
0,raspberry_pi_4,Blowfish,32,500MB,7.627,4.216782153178183e-05,25.525442361831665,7.645467371843674e-07,2.995234034915682e-08,42.5,0.0,2.860118865966797,0.0003013363450765,0.0,2.027762974638108e-05,0.0003216139748229
0,raspberry_pi_4,3DES,128,10MB,7.627,2.3758366820137546e-06,1.4384324550628662,4.307640559394952e-08,2.99467697925843e-08,42.5,0.0,2.860118865966797,1.697870774401559e-05,0.0,1.1417986297033169e-06,1.8120506373718905e-05
0,raspberry_pi_4,RC4,40,100MB,7.627,3.979410876341985e-06,2.40909194946289,7.215088403677111e-08,2.994941062870482e-08,42.5,0.0,2.860118865966797,2.8437989287906225e-05,0.0,1.9129774659541e-06,3.035096675386032e-05
0,raspberry_pi_4,AES,128,50MB,7.627,4.161002364709302e-06,2.519320487976074,7.544332777439761e-08,2.99459033237196e-08,42.5,0.0,2.860121726989746,2.973540011379454e-05,0.0,2.000564921843306e-06,3.173596503563785e-05
0,raspberry_pi_4,DES,64,10MB,7.627,1.1455929704163457e-06,0.6937823295593262,2.0770799530464624e-08,2.9938496046242254e-08,42.5,0.0,2.860121726989746,8.187187049123977e-06,0.0,5.502505362414921e-07,8.737437585365469e-06
0,raspberry_pi_4,3DES,192,75MB,7.627,1.453182812951357e-05,8.796603202819824,2.634772529895137e-07,2.9952158454192175e-08,42.5,0.0,2.860118865966797,0.0001038463165362,0.0,6.987936607570191e-06,0.0001108342531438
0,raspberry_pi_4,ChaCha20,256,250MB,7.627,1.699536422729776e-05,10.287893056869509,3.081437407776596e-07,2.9952074644856803e-08,42.5,0.0,2.860118865966797,0.0001214510111345,0.0,8.172631827173974e-06,0.0001296236429616
0,raspberry_pi_4,3DES,128,100MB,7.627,2.2881364244827588e-05,13.85081958770752,4.148630813789848e-07,2.9952240641930834e-08,42.5,0.0,2.860118865966797,0.0001635129216644,0.0,1.1003243430914155e-05,0.0001745161650953
0,raspberry_pi_4,AES,256,75MB,7.627,6.645040270775574e-06,4.022890329360962,1.2048153480374608e-07,2.994899809333968e-08,42.5,0.0,2.860121726989746,4.748679498831432e-05,0.0,3.194927156890988e-06,5.0681722145205306e-05
